meal_id,name,meal_type,vegan,lac_vegan,ovo_vegan,ovo_lac_vegan,pescetarian
500,Open-Faced Baguette with Cured Salmon and Sauce Tartare,lunch,0,0,1,1,0
501,Open-Faced Baguette with Cured Salmon and Sauce Tartare,dinner,0,0,1,1,0
502,Breakfast Tostada,breakfast,0,0,0,1,0
503,White Chicken Chili,breakfast,0,0,0,1,0
504,White Chicken Chili,lunch,0,0,0,1,0
505,White Chicken Chili,snack,0,0,0,1,0
506,White Chicken Chili,dinner,0,0,0,1,0
507,Green Chile and Egg Grits,breakfast,0,0,0,1,0
515,Roasted Vegetables,breakfast,0,0,0,1,0
516,Roasted Vegetables,dinner,0,0,0,1,0
517,Anytime Quesadillas,breakfast,0,1,0,1,0
518,Anytime Quesadillas,lunch,0,1,0,1,0
519,Anytime Quesadillas,dinner,0,1,0,1,0
520,Baked Potato Soup,breakfast,0,1,0,1,0
521,Baked Potato Soup,snack,0,1,0,1,0
522,Shrimp Louis Sandwiches,breakfast,0,0,0,1,0
523,Artichoke Pasta Salad,breakfast,1,1,1,1,1
524,Artichoke Pasta Salad,lunch,1,1,1,1,1
525,Artichoke Pasta Salad,dinner,1,1,1,1,1
526,Couscous Pilaf,breakfast,0,1,0,1,0
527,Couscous Pilaf,dinner,0,1,0,1,0
528,Black Bean Soup,breakfast,0,0,1,1,0
529,Black Bean Soup,snack,0,0,1,1,0
530,Turkey BBQ Black Eyed Pea Burger,breakfast,0,0,0,0,0
531,Turkey BBQ Black Eyed Pea Burger,lunch,0,0,0,0,0
532,Turkey BBQ Black Eyed Pea Burger,dinner,0,0,0,0,0
533,Potato Salad,breakfast,0,0,0,1,0
534,Potato Salad,lunch,0,0,0,1,0
535,Potato Salad,dinner,0,0,0,1,0
536,Tomatillo Salsa,breakfast,1,1,1,1,1
537,Broccoli Salad,breakfast,0,1,0,1,0
538,Broccoli Salad,lunch,0,1,0,1,0
539,Broccoli Salad,dinner,0,1,0,1,0
540,Pizzazungen mit Salami,breakfast,0,0,0,0,0
541,Antipasto Platter,breakfast,0,0,0,1,1
542,Caribbean Crab Sandwich,breakfast,0,0,0,0,1
543,Nudelsalat mit Mortadella,breakfast,1,1,1,1,1
544,Nudelsalat mit Mortadella,lunch,1,1,1,1,1
545,Creamy Tomato Soup,breakfast,0,0,0,1,0
546,Creamy Tomato Soup,snack,0,0,0,1,0
548,Low Carb Pizza Frittata,breakfast,0,0,0,1,0
549,Low Carb Pizza Frittata,lunch,0,0,0,1,0
550,Low Carb Pizza Frittata,dinner,0,0,0,1,0
551,Mini Pizzas,breakfast,0,0,0,1,0
552,Mini Pizzas,lunch,0,0,0,1,0
553,Mini Pizzas,dinner,0,0,0,1,0
554,Mexican Breakfast Casserole,breakfast,0,0,0,1,0
556,Simple Italian Omelet,breakfast,0,0,0,1,0
557,Pommes Anna (Potatoes Anna),breakfast,0,0,0,1,0
558,Pommes Anna (Potatoes Anna),dinner,0,0,0,1,0
559,Smoked Salmon Mousse and Cucumber Tea Sandwiches,breakfast,0,0,0,1,0
560,Knockout Chicken Salad Sandwiches,breakfast,0,0,0,0,0
565,Perfect Fried Chicken,breakfast,0,0,0,1,0
566,Perfect Fried Chicken,lunch,0,0,0,1,0
567,Perfect Fried Chicken,dinner,0,0,0,1,0
568,Corn Pudding,breakfast,0,0,0,1,0
569,Corn Pudding,dinner,0,0,0,1,0
570,Grilled Chicken & Kale Walnut Pesto Panini,breakfast,0,0,0,1,0
571,Grilled Chicken & Kale Walnut Pesto Panini,lunch,0,0,0,1,0
572,Grilled Chicken & Kale Walnut Pesto Panini,dinner,0,0,0,1,0
573,Chicken Tostadas,breakfast,0,0,0,1,0
574,Chicken Tostadas,lunch,0,0,0,1,0
575,Chicken Tostadas,dinner,0,0,0,1,0
576,SuperFrico Grilled Cheese Sandwich,breakfast,0,0,0,1,0
577,Curried Chicken and Rice Salad,breakfast,0,0,0,1,0
578,Curried Chicken and Rice Salad,lunch,0,0,0,1,0
579,Curried Chicken and Rice Salad,dinner,0,0,0,1,0
580,Prosciutto and Smoked Gouda Panini,breakfast,0,1,0,1,0
581,Salmon and Asparagus Frittata,breakfast,0,0,0,0,0
582,Salmon and Asparagus Frittata,lunch,0,0,0,0,0
583,Salmon and Asparagus Frittata,dinner,0,0,0,0,0
584,GREEK STYLE ZUCCHINI PANCAKES,breakfast,0,0,1,1,0
585,Taco Snack Mix,breakfast,0,0,0,1,0
586,Dilled Pea Salad,breakfast,0,0,0,1,0
587,Dilled Pea Salad,lunch,0,0,0,1,0
588,Dilled Pea Salad,dinner,0,0,0,1,0
589,Chili Sloppy Joes,breakfast,0,0,0,0,0
590,Chili Sloppy Joes,lunch,0,0,0,0,0
591,Chili Sloppy Joes,dinner,0,0,0,0,0
592,Egg Foo Young Fried Rice,breakfast,0,0,0,0,0
593,Egg Foo Young Fried Rice,lunch,0,0,0,0,0
594,Egg Foo Young Fried Rice,dinner,0,0,0,0,0
595,Migas Breakfast Tacos,breakfast,0,0,0,1,0
596,Chocolate-Swirl Breakfast Cake,breakfast,0,0,0,1,0
597,Chocolate-Swirl Breakfast Cake,snack,0,0,0,1,0
598,Turkey Burgers,breakfast,0,0,0,1,0
599,Turkey Burgers,lunch,0,0,0,1,0
600,Turkey Burgers,dinner,0,0,0,1,0
601,Low-Fat Spanish Rice,breakfast,1,1,1,1,1
602,Low-Fat Spanish Rice,dinner,1,1,1,1,1
603,Mexican Dip,breakfast,0,0,0,1,0
604,Pasta Fagioli,breakfast,1,1,1,1,1
605,Pasta Fagioli,lunch,1,1,1,1,1
606,Pasta Fagioli,snack,1,1,1,1,1
607,Pasta Fagioli,dinner,1,1,1,1,1
608,Southwestern Omelet,breakfast,0,0,0,1,0
609,Creamy Artichoke Dip,breakfast,0,0,0,0,1
610,Soufflu00e9d Crepes,breakfast,0,0,1,1,0
611,Soufflu00e9d Crepes,snack,0,0,1,1,0
612,Spicy Chickpea Samosas with Raita,breakfast,0,0,0,1,0
613,Spicy Chickpea Samosas with Raita,lunch,0,0,0,1,0
614,Spicy Chickpea Samosas with Raita,dinner,0,0,0,1,0
615,Reuben Pizza,breakfast,0,0,0,1,0
616,Reuben Pizza,lunch,0,0,0,1,0
617,Reuben Pizza,dinner,0,0,0,1,0
618,Barbecued Pork Sandwiches,breakfast,0,0,0,0,0
619,Barbecued Pork Sandwiches,lunch,0,0,0,0,0
620,Barbecued Pork Sandwiches,dinner,0,0,0,0,0
621,Italian Rice Balls,breakfast,0,0,0,1,0
622,Italian Rice Balls,dinner,0,0,0,1,0
623,Cheesy Chicken Chowder,breakfast,0,0,0,1,0
624,Cheesy Chicken Chowder,snack,0,0,0,1,0
625,Chocolate Chip Pancakes,breakfast,0,0,0,1,0
626,Breakfast Nachos with Chorizo and Egg,breakfast,0,0,0,1,0
627,Croutons,breakfast,0,1,0,1,0
628,Granola with Pecans and Dried Fruit,breakfast,1,1,1,1,1
629,Microwave Snack Mix,breakfast,1,1,1,1,1
630,How to Make the Ultimate Steak Sandwich,breakfast,0,0,0,0,1
632,French Crepes,snack,0,0,0,1,0
633,Butter-Pecan Granola,breakfast,0,1,0,1,0
634,Steamed Artichokes,breakfast,1,1,1,1,1
635,Croissant French Toast with Raspberry and Vanilla Sauce,breakfast,0,0,0,1,0
636,Tomatoes in Spicy Yogurt Sauce,breakfast,0,1,0,1,0
637,Tomatoes in Spicy Yogurt Sauce,dinner,0,1,0,1,0
638,Honey Peanut Granola,breakfast,1,1,1,1,1
639,Roasted Red Pepper Soup,breakfast,0,0,0,0,0
640,Roasted Red Pepper Soup,snack,0,0,0,0,0
641,Tortilla Pie,breakfast,0,1,0,1,0
642,Tortilla Pie,lunch,0,1,0,1,0
643,Tortilla Pie,dinner,0,1,0,1,0
644,Banana Fritters,breakfast,0,0,1,1,0
645,Artichoke Quiche,breakfast,0,0,0,1,0
646,Artichoke Quiche,lunch,0,0,0,1,0
647,Artichoke Quiche,dinner,0,0,0,1,0
648,Muffuletta,breakfast,0,0,0,1,0
649,Muffuletta,lunch,0,0,0,1,0
650,Muffuletta,dinner,0,0,0,1,0
651,Italian Meatball Sandwich,breakfast,0,0,0,1,0
652,Italian Meatball Sandwich,lunch,0,0,0,1,0
653,Italian Meatball Sandwich,dinner,0,0,0,1,0
654,Shrimp Burgers With Sweet 'n' Spicy Tartar Sauce,breakfast,0,0,0,0,0
657,Balsamic Chicken,breakfast,0,0,0,0,0
658,Balsamic Chicken,lunch,0,0,0,0,0
659,Balsamic Chicken,dinner,0,0,0,0,0
660,White Bean Chili,breakfast,1,1,1,1,1
661,White Bean Chili,lunch,1,1,1,1,1
662,White Bean Chili,snack,1,1,1,1,1
663,White Bean Chili,dinner,1,1,1,1,1
664,Cheggy Salad Sandwiches,breakfast,0,0,0,1,0
665,Hash Browns,breakfast,0,1,0,1,0
666,Hash Browns,dinner,0,1,0,1,0
667,Classic Deviled Eggs,breakfast,0,0,0,0,0
668,Popovers,breakfast,0,0,0,1,0
669,Chocolate Waffle Cookies,breakfast,0,0,0,1,0
670,Chocolate Waffle Cookies,snack,0,0,0,1,0
671,Lentil Dosa or Adai u2013 South Indian healthy breakfast,breakfast,1,1,1,1,1
674,Rustic Italian Millet Brunch,breakfast,0,0,0,0,0
675,Chicken Parmesan Burgers,breakfast,0,0,0,1,0
676,Chicken Parmesan Burgers,lunch,0,0,0,1,0
677,Chicken Parmesan Burgers,dinner,0,0,0,1,0
678,Mini Cheese Crackers,breakfast,0,0,0,1,0
679,Sourdough-Pumpkin Strata,breakfast,0,0,0,1,0
680,Spicy Caramel Popcorn with Peanuts,breakfast,0,1,0,1,0
683,Spoonbread Grits with Savory Mushroom Sauce,breakfast,0,0,0,1,0
684,Spoonbread Grits with Savory Mushroom Sauce,dinner,0,0,0,1,0
685,Ligurian Panini,breakfast,0,0,0,1,0
686,Mushroom Quesadillas,breakfast,0,1,0,1,0
687,BLT with Avocado Spread,breakfast,0,0,0,0,0
688,Chicken Kiev,breakfast,0,0,0,1,0
689,Chicken Kiev,lunch,0,0,0,1,0
690,Chicken Kiev,dinner,0,0,0,1,0
691,Touchdown Party Mix,breakfast,0,1,0,1,0
692,10 Minute Vegan Quesadillas,breakfast,1,1,1,1,1
693,New York City Hot Dog,breakfast,0,0,0,0,0
695,Pennsylvania Coal Region Barbecue,breakfast,0,0,0,0,0
696,Pennsylvania Coal Region Barbecue,lunch,0,0,0,0,0
697,Pennsylvania Coal Region Barbecue,dinner,0,0,0,0,0
698,Italian Stuffed Portobello Salad,breakfast,0,0,0,1,0
699,Italian Stuffed Portobello Salad,lunch,0,0,0,1,0
700,Greek Chicken,breakfast,0,0,0,0,0
701,Greek Chicken,lunch,0,0,0,0,0
702,Greek Chicken,dinner,0,0,0,0,0
703,Spiced Nuts,breakfast,0,0,1,1,0
704,Classic Egg Salad,breakfast,0,0,0,0,0
705,Classic Egg Salad,lunch,0,0,0,0,0
706,Turkey Pot Pie,breakfast,0,0,0,1,0
707,Turkey Pot Pie,lunch,0,0,0,1,0
708,Turkey Pot Pie,dinner,0,0,0,1,0
709,Taco Pizza,breakfast,0,0,0,1,0
710,Taco Pizza,lunch,0,0,0,1,0
711,Taco Pizza,dinner,0,0,0,1,0
712,Devils on Horseback,breakfast,0,0,0,0,0
713,No-Bake Double Chocolate Peanut Butter Snack Bites,breakfast,0,1,0,1,0
714,No-Bake Double Chocolate Peanut Butter Snack Bites,snack,0,1,0,1,0
715,Sweet-Hot Spiced Pecans,breakfast,0,0,1,1,0
716,Knife-and-fork Roast Chicken Sandwich,breakfast,0,0,0,0,0
717,Knife-and-fork Roast Chicken Sandwich,lunch,0,0,0,0,0
718,Knife-and-fork Roast Chicken Sandwich,dinner,0,0,0,0,0
720,Kentucky Hot Brown,breakfast,0,0,0,1,0
721,Kentucky Hot Brown,lunch,0,0,0,1,0
722,Kentucky Hot Brown,dinner,0,0,0,1,0
723,Sweet Corn Pancakes,breakfast,0,0,0,1,0
724,Sour Cream Enchiladas,breakfast,1,1,1,1,1
725,Fontina-Topped Ratatouille Sandwiches,breakfast,0,0,0,1,0
727,"Grilled Peach, Brie & Basil Sandwich",breakfast,0,1,0,1,0
728,Fiesta Frittata Casserole,breakfast,0,0,0,1,0
729,Fiesta Frittata Casserole,lunch,0,0,0,1,0
730,Fiesta Frittata Casserole,dinner,0,0,0,1,0
731,Antipasti,breakfast,1,1,1,1,1
732,Antipasti,lunch,1,1,1,1,1
733,Antipasti,snack,1,1,1,1,1
734,Apricot-Almond Granola,breakfast,0,1,0,1,0
735,Pimento Cheese,breakfast,0,1,0,1,0
736,Cheese Soufflu00e9 Omelette,breakfast,0,0,0,1,0
737,Mexican Shrimp Cocktail,breakfast,0,0,0,0,0
741,Beef Empanadas,breakfast,0,0,0,0,0
742,Beef Empanadas,lunch,0,0,0,0,0
743,Beef Empanadas,dinner,0,0,0,0,0
744,Turkey Meatball Grinder,breakfast,0,0,0,0,0
745,Turkey Meatball Grinder,lunch,0,0,0,0,0
746,Turkey Meatball Grinder,dinner,0,0,0,0,0
750,Fish Sandwiches,breakfast,0,0,0,0,1
754,Spinach and Feta-Stuffed Focaccia,breakfast,0,1,0,1,0
755,Spinach and Feta-Stuffed Focaccia,lunch,0,1,0,1,0
756,Spinach and Feta-Stuffed Focaccia,dinner,0,1,0,1,0
757,Vegetable Fried Rice,breakfast,0,0,1,1,0
758,Vegetable Fried Rice,lunch,0,0,1,1,0
759,Vegetable Fried Rice,dinner,0,0,1,1,0
760,Party Pimento Cheese Spread,breakfast,0,1,0,1,0
764,Blau0308tterteig mit Putenfleisch nach italienischer Art auf Champignonragout,breakfast,1,1,1,1,1
765,Blau0308tterteig mit Putenfleisch nach italienischer Art auf Champignonragout,lunch,1,1,1,1,1
766,Blau0308tterteig mit Putenfleisch nach italienischer Art auf Champignonragout,snack,1,1,1,1,1
767,Blau0308tterteig mit Putenfleisch nach italienischer Art auf Champignonragout,dinner,1,1,1,1,1
768,Chocolate Fudge,breakfast,0,1,0,1,0
769,Chocolate Fudge,snack,0,1,0,1,0
770,Blueberry Muffins,breakfast,0,0,0,1,0
771,Blueberry Muffins,snack,0,0,0,1,0
772,Fried Apple Fritters,breakfast,0,0,0,1,0
773,Mexican Potato Omelet,breakfast,0,0,0,1,0
774,Flaxseed Falafel Sandwich,breakfast,0,0,0,1,0
775,Flaxseed Falafel Sandwich,lunch,0,0,0,1,0
776,Flaxseed Falafel Sandwich,dinner,0,0,0,1,0
777,Apple Pancakes,breakfast,0,0,0,1,0
778,Sesame Wonton Crisps,breakfast,1,1,1,1,1
780,Summer Salad,breakfast,1,1,1,1,1
781,Summer Salad,lunch,1,1,1,1,1
782,Summer Salad,dinner,1,1,1,1,1
784,Sand Tarts,breakfast,0,1,0,1,0
785,Sand Tarts,snack,0,1,0,1,0
786,Antipasto Pizza,breakfast,0,0,0,1,0
787,Antipasto Pizza,lunch,0,0,0,1,0
788,Antipasto Pizza,dinner,0,0,0,1,0
789,Baked Eggs and Grits,breakfast,0,0,1,1,0
790,Deviled Ham,breakfast,0,0,0,1,0
793,Low Carb Italian Eggs In Purgatory,breakfast,0,0,0,0,0
794,Pepper Quesadillas,breakfast,0,0,0,1,0
795,Marinated Mushrooms,breakfast,0,0,0,0,1
796,Marinated Mushrooms,dinner,0,0,0,0,1
797,Smoked Salmon Croque Madames,breakfast,0,0,0,1,0
798,Smoked Salmon Croque Madames,lunch,0,0,0,1,0
799,Smoked Salmon Croque Madames,dinner,0,0,0,1,0
800,Peanut Butter Banana Smoothie,breakfast,0,1,0,1,0
801,Peanut Butter Banana Smoothie,snack,0,1,0,1,0
802,Cucumber Salad,breakfast,0,0,0,0,1
803,Cucumber Salad,lunch,0,0,0,0,1
804,Chicken Tikka Kebabs,breakfast,0,0,0,1,0
805,Chicken Tikka Kebabs,lunch,0,0,0,1,0
806,Chicken Tikka Kebabs,dinner,0,0,0,1,0
807,Stuffed Jalapenos,breakfast,0,1,0,1,0
808,Panhandle Sandwiches,breakfast,0,1,0,1,0
809,Classic Popovers,breakfast,0,0,0,1,0
810,Bacon-Wrapped Eggs with Polenta,breakfast,0,0,0,1,0
811,Meatloaf Sandwiches,breakfast,0,0,0,0,0
812,Meatloaf Sandwiches,lunch,0,0,0,0,0
813,Meatloaf Sandwiches,dinner,0,0,0,0,0
814,Mexicali Chicken Salad,breakfast,0,0,0,0,0
815,Mexicali Chicken Salad,lunch,0,0,0,0,0
816,Mexicali Chicken Salad,dinner,0,0,0,0,0
817,Cucumber Salsa,breakfast,0,0,0,0,1
818,Okra Fry,breakfast,1,1,1,1,1
819,Okra Fry,dinner,1,1,1,1,1
820,Chef's Salad Balsamico,breakfast,0,0,0,1,0
821,Chef's Salad Balsamico,lunch,0,0,0,1,0
822,Sausage Gravy I,breakfast,0,0,0,1,0
823,Italian Brunch Casserole,breakfast,0,0,0,1,0
824,"Prosciutto, Pesto & Fresh Mozzarella Panini",breakfast,1,1,1,1,1
825,Chile Relleno Casserole,breakfast,0,0,0,1,0
826,Chile Relleno Casserole,lunch,0,0,0,1,0
827,Chile Relleno Casserole,dinner,0,0,0,1,0
828,National Sandwich Day | Meatball Sub,breakfast,0,0,0,1,0
829,National Sandwich Day | Meatball Sub,lunch,0,0,0,1,0
830,National Sandwich Day | Meatball Sub,dinner,0,0,0,1,0
831,Almond Ciabatta French Toast,breakfast,0,0,0,1,0
832,Summer Tomato Frittata,breakfast,0,0,0,1,0
833,Za'atar-Dusted Pita Chips,breakfast,1,1,1,1,1
835,Tuna Avocado Salad,breakfast,1,1,1,1,1
836,Tuna Avocado Salad,lunch,1,1,1,1,1
837,Slow Cooker Pulled Pork Sandwiches,breakfast,0,0,0,0,0
838,Slow Cooker Pulled Pork Sandwiches,lunch,0,0,0,0,0
839,Slow Cooker Pulled Pork Sandwiches,dinner,0,0,0,0,0
840,Toast-Empanadas,breakfast,1,1,1,1,1
841,Coffee and Brown Sugar Bacon,breakfast,0,0,0,0,0
842,Soft Pretzels,breakfast,0,1,0,1,0
845,Fiesta Burgers,breakfast,0,0,0,0,0
846,Fiesta Burgers,lunch,0,0,0,0,0
847,Fiesta Burgers,dinner,0,0,0,0,0
848,Honey-Glazed Almonds,breakfast,1,1,1,1,1
849,Open Faced Tuna Sandwich with Avocado,breakfast,0,0,0,1,0
850,Southern-Style Chicken Salad,breakfast,0,0,0,1,0
851,Southern-Style Chicken Salad,lunch,0,0,0,1,0
852,Frico Grilled Cheese Sandwich,breakfast,0,1,0,1,0
853,Texas Caviar,breakfast,1,1,1,1,1
854,Steak Sandwiches with Worcestershire Mayonnaise,breakfast,1,1,1,1,1
855,Antipasti mit Feta,breakfast,0,0,0,0,0
856,Buttermilk Waffles,breakfast,0,0,0,1,0
857,Chocolate Chip Cookies,breakfast,0,0,0,1,0
858,Chocolate Chip Cookies,snack,0,0,0,1,0
859,Carolina Blond-Barbecue Sandwich,breakfast,0,0,0,0,0
860,Carolina Blond-Barbecue Sandwich,lunch,0,0,0,0,0
861,Carolina Blond-Barbecue Sandwich,dinner,0,0,0,0,0
862,Grilled Banana S'mores,breakfast,0,0,0,0,0
863,Grilled Banana S'mores,snack,0,0,0,0,0
864,Costas French Market Doughnuts (Beignets),breakfast,0,0,0,1,0
865,Costas French Market Doughnuts (Beignets),snack,0,0,0,1,0
866,Mexican Baked Beans,breakfast,0,0,0,1,0
867,Mexican Baked Beans,dinner,0,0,0,1,0
868,Potato-Chive Pancake,breakfast,1,1,1,1,1
869,Potato-Chive Pancake,dinner,1,1,1,1,1
870,Blackberry Smoothie,breakfast,0,1,0,1,0
871,Blackberry Smoothie,snack,0,1,0,1,0
872,Peach Crisp,breakfast,0,0,0,1,0
873,Peach Crisp,snack,0,0,0,1,0
874,Sharp Cheddar Cheese Crackers,breakfast,0,1,0,1,0
875,Mississippi Mud Cake,breakfast,0,1,0,1,0
876,Mississippi Mud Cake,snack,0,1,0,1,0
877,Chipotle Sloppy Joes,breakfast,0,0,0,0,0
878,Chipotle Sloppy Joes,lunch,0,0,0,0,0
879,Chipotle Sloppy Joes,dinner,0,0,0,0,0
880,Pittsburgh Chipped Ham Barbecues,breakfast,0,0,0,0,0
881,Guacamole and Chips,breakfast,1,1,1,1,1
882,Pizza Dough,breakfast,1,1,1,1,1
883,Pizza Dough,lunch,1,1,1,1,1
884,Pizza Dough,dinner,1,1,1,1,1
885,Hash Brown Cakes,breakfast,0,0,0,0,0
886,Tomato Salsa,breakfast,1,1,1,1,1
887,Raspberry-Orange Sunrises,breakfast,1,1,1,1,1
888,Raspberry-Orange Sunrises,snack,1,1,1,1,1
889,Chocolate Sandwich Cookies,breakfast,0,0,0,1,0
890,Chocolate Sandwich Cookies,snack,0,0,0,1,0
891,Baked Eggs in Brioches,breakfast,0,0,0,1,0
892,Holy Sandwich!,breakfast,0,0,0,1,0
893,Sweet French Breakfast Crepes #SundaySupper,breakfast,0,0,0,1,0
894,Spicy Bistro Steak Subs,breakfast,0,0,0,1,0
895,Cheese Crisps,breakfast,0,1,0,1,0
896,Corn Salad,breakfast,0,0,0,1,0
897,Corn Salad,lunch,0,0,0,1,0
898,Corn Salad,dinner,0,0,0,1,0
901,Nicole's Quesadilla Burgers,breakfast,0,0,0,1,0
902,Nicole's Quesadilla Burgers,lunch,0,0,0,1,0
903,Nicole's Quesadilla Burgers,dinner,0,0,0,1,0
905,Candied Espresso Walnuts,breakfast,0,0,1,1,0
906,Candied Espresso Walnuts,snack,0,0,1,1,0
907,Italian Cheesesteak Sandwich,breakfast,0,1,0,1,0
908,Italian Cheesesteak Sandwich,lunch,0,1,0,1,0
909,Italian Cheesesteak Sandwich,dinner,0,1,0,1,0
910,Italian Sloppy Joes,breakfast,0,0,0,0,0
911,Scrambled Egg Tostadas with Black Beans & Avocado,breakfast,0,0,0,1,0
912,Pittsburgh Style Sandwich,breakfast,0,0,0,1,0
913,Pittsburgh Style Sandwich,lunch,0,0,0,1,0
914,Pittsburgh Style Sandwich,dinner,0,0,0,1,0
916,Pasta e Fagioli,lunch,0,0,0,1,0
918,Pasta e Fagioli,dinner,0,0,0,1,0
919,Hearty Meatball Sandwich,breakfast,0,0,0,1,0
920,Hearty Meatball Sandwich,lunch,0,0,0,1,0
921,Hearty Meatball Sandwich,dinner,0,0,0,1,0
923,Egg Salad Tea Sandwiches,breakfast,0,0,0,0,0
924,Creamed Chicken,breakfast,0,0,0,1,0
925,Creamed Chicken,lunch,0,0,0,1,0
926,Creamed Chicken,dinner,0,0,0,1,0
927,Salsa,breakfast,1,1,1,1,1
928,Smoked Pulled-Pork Sandwiches,breakfast,0,0,0,0,0
929,Smoked Pulled-Pork Sandwiches,lunch,0,0,0,0,0
930,Smoked Pulled-Pork Sandwiches,dinner,0,0,0,0,0
931,Candied Walnuts,breakfast,1,1,1,1,1
932,Candied Walnuts,snack,1,1,1,1,1
933,Italian Grilled Cheese Sandwiches,breakfast,0,1,0,1,0
934,Quinoa Salad,breakfast,1,1,1,1,1
935,Quinoa Salad,lunch,1,1,1,1,1
936,Quinoa Salad,dinner,1,1,1,1,1
937,Grilled Tomato Bruschetta,breakfast,1,1,1,1,1
938,Chicken Bacon Cheddar Sandwiches,breakfast,0,0,0,0,0
939,Classic Italian hoagie,breakfast,0,0,0,1,0
941,Cally's Omelet,breakfast,0,0,0,1,0
942,Pasta e Fagioli with Sausage,breakfast,0,0,0,1,0
943,Pasta e Fagioli with Sausage,snack,0,0,0,1,0
944,Eggs Oso Grande,breakfast,0,0,0,1,0
945,Tomato-Provolone Sandwiches with Pesto Mayo,breakfast,0,1,0,1,0
946,Ham and Brie Sandwich,breakfast,0,0,0,1,0
947,Grilled Chicken Panini,breakfast,0,1,0,1,0
948,Brunch Casserole,breakfast,0,0,0,1,0
949,Brunch Casserole,lunch,0,0,0,1,0
950,Brunch Casserole,dinner,0,0,0,1,0
951,Homemade Applesauce,breakfast,0,0,0,0,0
952,Homemade Applesauce,dinner,0,0,0,0,0
956,Fried Cheese Sticks,breakfast,0,0,0,1,0
957,Mom's Egg Salad Sandwich,breakfast,0,0,1,1,0
958,Bahn Mi,breakfast,0,0,0,0,0
960,Bacon and Blue Cheese Deviled Eggs,breakfast,0,0,0,1,0
961,French Dip Sandwiches,breakfast,0,0,0,0,0
962,Open-Faced Tuna Sandwich,breakfast,0,0,0,0,1
963,Croissant French Toast,breakfast,1,1,1,1,1
966,Turkey Meatball Subs,breakfast,0,0,0,0,0
967,Turkey Meatball Subs,lunch,0,0,0,0,0
968,Turkey Meatball Subs,dinner,0,0,0,0,0
969,Beef Burgers,breakfast,0,0,0,1,0
970,Beef Burgers,lunch,0,0,0,1,0
971,Beef Burgers,dinner,0,0,0,1,0
973,Chocolate Almond Bars,breakfast,0,0,0,1,0
974,Chocolate Almond Bars,snack,0,0,0,1,0
975,Curry Salad Sandwich,breakfast,0,0,0,0,0
976,Caprese Speciale,breakfast,1,1,1,1,1
977,Caprese Speciale,lunch,1,1,1,1,1
978,Southern Sausage Gravy,breakfast,0,0,0,1,0
979,Sugar-Crusted French Toast with Honeyed Apples,breakfast,0,0,0,1,0
980,Mediterranean Tuna,breakfast,0,0,0,0,1
981,Mediterranean Tuna,lunch,0,0,0,0,1
982,Mediterranean Tuna,dinner,0,0,0,0,1
983,California Chicken Sandwich,breakfast,0,0,0,0,0
984,California Chicken Sandwich,lunch,0,0,0,0,0
985,California Chicken Sandwich,dinner,0,0,0,0,0
986,Mexican Ranch-style Eggs With Spicy Tomato Sauce And Fried Tortillas (huevos Rancheros),breakfast,0,0,1,1,0
987,Cajun Omelet,breakfast,0,0,0,1,0
988,Orange-Anise Crepes,breakfast,0,0,0,1,0
989,Orange-Anise Crepes,snack,0,0,0,1,0
990,Lobster Eggs Benedict,breakfast,0,0,0,1,0
991,Eggplant Sandwiches,breakfast,0,0,0,1,0
992,Salted Caramel Strawberries,breakfast,0,1,0,1,0
993,Salted Caramel Strawberries,snack,0,1,0,1,0
994,French Ham and Butter Sandwich (Jambon Buerre),breakfast,0,0,0,1,0
995,Italian-American Meatball Sandwiches,breakfast,1,1,1,1,1
996,Turkey Sliders with Baked Potato Wedges,breakfast,0,0,0,0,0
997,Turkey Sliders with Baked Potato Wedges,lunch,0,0,0,0,0
998,Turkey Sliders with Baked Potato Wedges,dinner,0,0,0,0,0
1000,Thai Noodle Salad,breakfast,0,0,0,0,1
1001,Thai Noodle Salad,lunch,0,0,0,0,1
1002,Thai Noodle Salad,dinner,0,0,0,0,1
1003,Fajita Burgers,breakfast,0,0,0,1,0
1004,Fajita Burgers,lunch,0,0,0,1,0
1005,Fajita Burgers,dinner,0,0,0,1,0
1006,Barbecued Chicken Salad Sandwiches,breakfast,0,0,0,0,0
1007,Green Rice,breakfast,0,0,0,0,0
1008,Green Rice,lunch,0,0,0,0,0
1009,Green Rice,dinner,0,0,0,0,0
1010,Chicken Sandwich with Arugula and Sun-Dried Tomato Vinaigrette,breakfast,0,0,0,0,0
1011,Chicken Sandwich with Arugula and Sun-Dried Tomato Vinaigrette,lunch,0,0,0,0,0
1012,Chicken Sandwich with Arugula and Sun-Dried Tomato Vinaigrette,dinner,0,0,0,0,0
1013,Pumpkin Oatmeal Cakes,breakfast,0,0,0,1,0
1014,Pumpkin Oatmeal Cakes,snack,0,0,0,1,0
1016,Chile con Queso,breakfast,0,1,0,1,0
1017,Ham Salad,breakfast,0,0,0,0,0
1018,Cream Scones,breakfast,0,0,0,1,0
1019,Italian Eggs in Shakshukatory,breakfast,0,0,0,1,0
1020,Lentil Croquettes,breakfast,0,0,0,0,0
1021,Lentil Croquettes,lunch,0,0,0,0,0
1022,Lentil Croquettes,dinner,0,0,0,0,0
1023,Edamame Dip,breakfast,1,1,1,1,1
1027,Pita Chips with Goat Cheese Dip,breakfast,0,0,0,1,0
