user_id,sex,age,weight,height,calorie_intake,activity,cluster
2840,0,31,140,197,2500,2,21.0
2841,0,26,235,183,2100,0,27.0
2842,0,52,244,186,2700,0,28.0
2843,1,41,177,149,2600,1,7.0
2844,0,43,276,186,2900,1,19.0
2845,0,30,97,152,1900,1,4.0
2846,0,24,243,156,1200,1,18.0
2847,0,55,250,198,1700,1,11.0
2848,1,23,281,150,2300,1,17.0
2849,0,50,244,142,1200,2,18.0
2850,1,45,213,165,1600,2,25.0
2851,1,54,113,154,1900,1,4.0
2852,0,56,169,197,1300,2,3.0
2853,1,55,115,170,1700,2,11.0
2854,0,57,138,159,1500,2,23.0
2855,0,62,299,189,1600,2,25.0
2856,1,56,173,193,2600,0,7.0
2857,0,39,229,162,1800,1,16.0
2858,1,31,136,197,2500,1,21.0
2859,1,62,140,199,2900,2,9.0
2860,0,52,99,167,2000,1,20.0
2861,1,24,258,146,2100,2,27.0
2862,0,32,155,151,2500,0,21.0
2863,1,55,126,160,1300,0,3.0
2864,1,21,151,184,2300,2,12.0
2865,0,29,161,182,2200,1,12.0
2866,0,52,94,167,1200,1,18.0
2867,1,39,208,197,2100,0,27.0
2868,1,55,162,142,2400,0,21.0
2869,1,32,292,168,1700,1,25.0
2870,0,57,165,175,2700,2,13.0
2871,1,40,281,145,1900,1,16.0
2872,1,58,231,177,2600,2,14.0
2873,0,47,119,187,1300,0,3.0
2874,0,37,201,152,1900,2,4.0
2875,1,45,259,168,2600,1,14.0
2876,0,20,229,172,2600,2,14.0
2877,1,49,132,168,2500,1,21.0
2878,1,59,206,173,1400,0,26.0
2879,0,39,148,171,1300,2,3.0
2880,0,53,214,173,2000,0,10.0
2881,1,21,277,157,2800,1,0.0
2882,0,29,142,153,1400,1,24.0
2883,0,49,135,143,1300,0,3.0
2884,1,63,156,154,1700,2,11.0
2885,0,23,221,168,3000,1,19.0
2886,1,35,266,193,1800,2,16.0
2887,0,45,117,186,2800,0,29.0
2888,1,54,234,165,2900,2,19.0
2889,0,50,266,186,1500,0,8.0
2890,1,62,152,169,2600,0,7.0
2891,1,62,138,170,1400,1,24.0
2892,0,20,115,149,1800,2,22.0
2893,0,60,294,153,1700,1,25.0
2894,1,51,196,142,2000,0,10.0
2895,1,46,251,178,2000,0,10.0
2896,0,51,229,176,3000,1,19.0
2897,0,61,121,169,2300,0,12.0
2898,1,19,217,167,2700,2,28.0
2899,1,30,279,148,2400,0,5.0
2900,1,39,136,178,2900,0,9.0
2901,0,55,100,158,1500,1,23.0
2902,0,18,225,162,3000,1,19.0
2903,1,46,202,187,2900,1,19.0
2904,0,54,122,161,2700,0,13.0
2905,1,43,237,145,2900,1,19.0
2906,1,36,284,161,1800,2,16.0
2907,0,30,146,190,1900,0,4.0
2908,0,20,229,166,2000,0,10.0
2909,0,45,118,145,2000,2,20.0
2910,0,33,233,193,2700,0,28.0
2911,1,34,156,198,1300,1,3.0
2912,0,62,145,193,2800,2,29.0
2913,0,42,187,198,2700,2,28.0
2914,1,58,209,168,1900,2,4.0
2915,1,32,148,159,1500,1,23.0
2916,1,38,157,180,2100,1,15.0
2917,0,48,229,150,2000,1,10.0
2918,0,45,224,199,2100,2,27.0
2919,0,39,264,140,2100,0,27.0
2920,1,45,251,194,2400,0,5.0
2921,1,45,273,181,2300,2,17.0
2922,1,41,226,170,2600,1,14.0
2923,0,31,243,194,2900,1,19.0
2924,1,27,199,162,1700,1,11.0
2925,0,25,99,179,2000,2,20.0
2926,0,52,196,145,2200,0,2.0
2927,0,53,264,158,1300,0,3.0
2928,1,49,277,190,2300,2,17.0
2929,1,25,272,171,2600,0,14.0
2930,1,58,299,199,1300,0,3.0
2931,0,58,181,148,2600,2,14.0
2932,0,59,93,180,2100,0,15.0
2933,0,19,185,196,1300,2,3.0
2934,0,24,295,180,1300,1,3.0
2935,1,48,278,159,2800,0,0.0
2936,0,18,236,146,2000,2,10.0
2937,1,57,258,182,2300,0,17.0
2938,0,30,159,158,2000,0,20.0
2939,1,60,98,167,1800,1,22.0
2940,1,51,188,170,1700,2,11.0
2941,0,63,197,173,2900,2,19.0
2942,1,57,138,196,1700,0,11.0
2943,0,46,203,167,1200,0,18.0
2944,0,42,112,198,2200,2,12.0
2945,1,40,102,195,2600,0,7.0
2946,1,57,101,144,1200,0,18.0
2947,1,30,176,166,2400,2,5.0
2948,1,48,175,176,3000,2,9.0
2949,1,29,253,141,2200,0,2.0
2950,0,40,165,172,1500,2,23.0
2951,1,33,139,175,1800,0,22.0
2952,0,33,234,151,2400,2,5.0
2953,0,43,153,154,2600,0,7.0
2954,0,26,297,162,2000,2,10.0
2955,1,56,188,189,1300,2,3.0
2956,1,32,249,191,1600,1,25.0
2957,1,41,151,194,2100,2,15.0
2958,1,31,250,171,1900,1,16.0
2959,1,38,299,150,2500,0,6.0
2960,1,29,106,183,1400,2,24.0
2961,0,23,178,173,2700,1,28.0
2962,0,28,148,192,2500,2,21.0
2963,1,51,159,187,2800,0,29.0
2964,0,42,244,165,1400,1,26.0
2965,1,35,93,156,1400,0,24.0
2966,0,32,281,181,2700,1,28.0
2967,1,18,233,189,1800,0,16.0
2968,0,32,187,194,2300,1,17.0
2969,1,48,267,153,1600,0,25.0
2970,1,62,96,190,1900,0,4.0
2971,1,49,158,193,2100,0,15.0
2972,0,21,156,148,1400,0,24.0
2973,0,54,283,140,2900,2,19.0
2974,1,63,237,185,2300,1,17.0
2975,1,22,113,155,2300,2,12.0
2976,0,32,101,156,2400,1,21.0
2977,1,33,223,156,1500,2,8.0
2978,0,53,192,180,1800,2,22.0
2979,0,22,113,153,1500,2,23.0
2980,0,19,121,160,2000,1,20.0
2981,1,49,202,169,2600,2,14.0
2982,0,32,95,164,2200,1,12.0
2983,0,47,191,196,2000,2,10.0
2984,0,37,242,172,2900,2,19.0
2985,0,28,112,180,2800,0,29.0
2986,0,43,219,153,2300,0,17.0
2987,0,58,131,199,3000,1,9.0
2988,0,34,242,158,1300,2,3.0
2989,0,33,272,167,2100,1,27.0
2990,1,25,156,180,1400,2,24.0
2991,0,55,128,180,1600,1,1.0
2992,1,39,133,161,1500,0,23.0
2993,0,50,151,161,1600,1,1.0
2994,0,47,155,182,2700,1,13.0
2995,0,32,97,163,2300,1,12.0
2996,0,29,286,156,2800,2,0.0
2997,0,20,197,167,2700,1,28.0
2998,0,62,185,185,2600,1,14.0
2999,1,27,197,170,2600,1,14.0
